time,local_time,total_demand,heating_demand,cooling_demand
03/10/2019 22:00,03/10/2019 23:00,1.215,1.215,0
03/10/2019 23:00,04/10/2019 00:00,1.206,1.206,0
04/10/2019 00:00,04/10/2019 01:00,1.229,1.229,0
04/10/2019 01:00,04/10/2019 02:00,1.24,1.24,0
04/10/2019 02:00,04/10/2019 03:00,1.236,1.236,0
04/10/2019 03:00,04/10/2019 04:00,1.222,1.222,0
04/10/2019 04:00,04/10/2019 05:00,1.213,1.213,0
04/10/2019 05:00,04/10/2019 06:00,1.229,1.229,0
04/10/2019 06:00,04/10/2019 07:00,1.27,1.27,0
04/10/2019 07:00,04/10/2019 08:00,1.291,1.291,0
04/10/2019 08:00,04/10/2019 09:00,1.285,1.285,0
04/10/2019 09:00,04/10/2019 10:00,1.249,1.249,0
04/10/2019 10:00,04/10/2019 11:00,1.193,1.193,0
04/10/2019 11:00,04/10/2019 12:00,1.139,1.139,0
04/10/2019 12:00,04/10/2019 13:00,1.086,1.086,0
04/10/2019 13:00,04/10/2019 14:00,1.031,1.031,0
04/10/2019 14:00,04/10/2019 15:00,0.989,0.989,0
04/10/2019 15:00,04/10/2019 16:00,0.977,0.977,0
04/10/2019 16:00,04/10/2019 17:00,1.014,1.014,0
04/10/2019 17:00,04/10/2019 18:00,1.089,1.089,0
04/10/2019 18:00,04/10/2019 19:00,1.094,1.094,0
04/10/2019 19:00,04/10/2019 20:00,1.028,1.028,0
04/10/2019 20:00,04/10/2019 21:00,0.979,0.979,0
04/10/2019 21:00,04/10/2019 22:00,0.985,0.985,0
04/10/2019 22:00,04/10/2019 23:00,0.993,0.993,0
04/10/2019 23:00,05/10/2019 00:00,0.981,0.981,0
05/10/2019 00:00,05/10/2019 01:00,0.996,0.996,0
05/10/2019 01:00,05/10/2019 02:00,1.002,1.002,0
05/10/2019 02:00,05/10/2019 03:00,0.997,0.997,0
05/10/2019 03:00,05/10/2019 04:00,0.983,0.983,0
05/10/2019 04:00,05/10/2019 05:00,0.975,0.975,0
05/10/2019 05:00,05/10/2019 06:00,0.987,0.987,0
05/10/2019 06:00,05/10/2019 07:00,1.02,1.02,0
05/10/2019 07:00,05/10/2019 08:00,1.038,1.038,0
05/10/2019 08:00,05/10/2019 09:00,1.035,1.035,0
05/10/2019 09:00,05/10/2019 10:00,1.008,1.008,0
05/10/2019 10:00,05/10/2019 11:00,0.966,0.966,0
05/10/2019 11:00,05/10/2019 12:00,0.926,0.926,0
05/10/2019 12:00,05/10/2019 13:00,0.887,0.887,0
05/10/2019 13:00,05/10/2019 14:00,0.847,0.847,0
05/10/2019 14:00,05/10/2019 15:00,0.818,0.818,0
05/10/2019 15:00,05/10/2019 16:00,0.813,0.813,0
05/10/2019 16:00,05/10/2019 17:00,0.851,0.851,0
05/10/2019 17:00,05/10/2019 18:00,0.922,0.922,0
05/10/2019 18:00,05/10/2019 19:00,0.935,0.935,0
05/10/2019 19:00,05/10/2019 20:00,0.887,0.887,0
05/10/2019 20:00,05/10/2019 21:00,0.854,0.854,0
05/10/2019 21:00,05/10/2019 22:00,0.868,0.868,0
05/10/2019 22:00,05/10/2019 23:00,0.885,0.885,0
05/10/2019 23:00,06/10/2019 00:00,0.885,0.885,0
06/10/2019 00:00,06/10/2019 01:00,0.909,0.909,0
06/10/2019 01:00,06/10/2019 02:00,0.926,0.926,0
06/10/2019 02:00,06/10/2019 03:00,0.932,0.932,0
06/10/2019 03:00,06/10/2019 04:00,0.93,0.93,0
06/10/2019 04:00,06/10/2019 05:00,0.934,0.934,0
06/10/2019 05:00,06/10/2019 06:00,0.956,0.956,0
06/10/2019 06:00,06/10/2019 07:00,1,1,0
06/10/2019 07:00,06/10/2019 08:00,1.03,1.03,0
06/10/2019 08:00,06/10/2019 09:00,1.038,1.038,0
06/10/2019 09:00,06/10/2019 10:00,1.021,1.021,0
06/10/2019 10:00,06/10/2019 11:00,0.989,0.989,0
06/10/2019 11:00,06/10/2019 12:00,0.957,0.957,0
06/10/2019 12:00,06/10/2019 13:00,0.925,0.925,0
06/10/2019 13:00,06/10/2019 14:00,0.891,0.891,0
06/10/2019 14:00,06/10/2019 15:00,0.867,0.867,0
06/10/2019 15:00,06/10/2019 16:00,0.869,0.869,0
06/10/2019 16:00,06/10/2019 17:00,0.915,0.915,0
06/10/2019 17:00,06/10/2019 18:00,0.997,0.997,0
06/10/2019 18:00,06/10/2019 19:00,1.016,1.016,0
06/10/2019 19:00,06/10/2019 20:00,0.967,0.967,0
06/10/2019 20:00,06/10/2019 21:00,0.934,0.934,0
06/10/2019 21:00,06/10/2019 22:00,0.952,0.952,0
06/10/2019 22:00,06/10/2019 23:00,0.972,0.972,0
06/10/2019 23:00,07/10/2019 00:00,0.973,0.973,0
07/10/2019 00:00,07/10/2019 01:00,1,1,0
07/10/2019 01:00,07/10/2019 02:00,1.018,1.018,0
07/10/2019 02:00,07/10/2019 03:00,1.023,1.023,0
07/10/2019 03:00,07/10/2019 04:00,1.019,1.019,0
07/10/2019 04:00,07/10/2019 05:00,1.021,1.021,0
07/10/2019 05:00,07/10/2019 06:00,1.042,1.042,0
07/10/2019 06:00,07/10/2019 07:00,1.085,1.085,0
07/10/2019 07:00,07/10/2019 08:00,1.111,1.111,0
07/10/2019 08:00,07/10/2019 09:00,1.114,1.114,0
07/10/2019 09:00,07/10/2019 10:00,1.089,1.089,0
07/10/2019 10:00,07/10/2019 11:00,1.047,1.047,0
07/10/2019 11:00,07/10/2019 12:00,1.006,1.006,0
07/10/2019 12:00,07/10/2019 13:00,0.964,0.964,0
07/10/2019 13:00,07/10/2019 14:00,0.919,0.919,0
07/10/2019 14:00,07/10/2019 15:00,0.885,0.885,0
07/10/2019 15:00,07/10/2019 16:00,0.878,0.878,0
07/10/2019 16:00,07/10/2019 17:00,0.914,0.914,0
07/10/2019 17:00,07/10/2019 18:00,0.984,0.984,0
07/10/2019 18:00,07/10/2019 19:00,0.991,0.991,0
07/10/2019 19:00,07/10/2019 20:00,0.932,0.932,0
07/10/2019 20:00,07/10/2019 21:00,0.889,0.889,0
07/10/2019 21:00,07/10/2019 22:00,0.894,0.894,0
07/10/2019 22:00,07/10/2019 23:00,0.902,0.902,0
07/10/2019 23:00,08/10/2019 00:00,0.891,0.891,0
08/10/2019 00:00,08/10/2019 01:00,0.905,0.905,0
08/10/2019 01:00,08/10/2019 02:00,0.911,0.911,0
08/10/2019 02:00,08/10/2019 03:00,0.905,0.905,0
08/10/2019 03:00,08/10/2019 04:00,0.892,0.892,0
08/10/2019 04:00,08/10/2019 05:00,0.884,0.884,0
08/10/2019 05:00,08/10/2019 06:00,0.894,0.894,0
08/10/2019 06:00,08/10/2019 07:00,0.923,0.923,0
08/10/2019 07:00,08/10/2019 08:00,0.939,0.939,0
08/10/2019 08:00,08/10/2019 09:00,0.935,0.935,0
08/10/2019 09:00,08/10/2019 10:00,0.91,0.91,0
08/10/2019 10:00,08/10/2019 11:00,0.871,0.871,0
08/10/2019 11:00,08/10/2019 12:00,0.835,0.835,0
08/10/2019 12:00,08/10/2019 13:00,0.8,0.8,0
08/10/2019 13:00,08/10/2019 14:00,0.764,0.764,0
08/10/2019 14:00,08/10/2019 15:00,0.738,0.738,0
08/10/2019 15:00,08/10/2019 16:00,0.735,0.735,0
08/10/2019 16:00,08/10/2019 17:00,0.77,0.77,0
08/10/2019 17:00,08/10/2019 18:00,0.835,0.835,0
08/10/2019 18:00,08/10/2019 19:00,0.848,0.848,0
08/10/2019 19:00,08/10/2019 20:00,0.806,0.806,0
08/10/2019 20:00,08/10/2019 21:00,0.777,0.777,0
08/10/2019 21:00,08/10/2019 22:00,0.791,0.791,0
08/10/2019 22:00,08/10/2019 23:00,0.808,0.808,0
08/10/2019 23:00,09/10/2019 00:00,0.808,0.808,0
09/10/2019 00:00,09/10/2019 01:00,0.832,0.832,0
09/10/2019 01:00,09/10/2019 02:00,0.848,0.848,0
09/10/2019 02:00,09/10/2019 03:00,0.854,0.854,0
09/10/2019 03:00,09/10/2019 04:00,0.854,0.854,0
09/10/2019 04:00,09/10/2019 05:00,0.858,0.858,0
09/10/2019 05:00,09/10/2019 06:00,0.879,0.879,0
09/10/2019 06:00,09/10/2019 07:00,0.919,0.919,0
09/10/2019 07:00,09/10/2019 08:00,0.946,0.946,0
09/10/2019 08:00,09/10/2019 09:00,0.953,0.953,0
09/10/2019 09:00,09/10/2019 10:00,0.937,0.937,0
09/10/2019 10:00,09/10/2019 11:00,0.906,0.906,0
09/10/2019 11:00,09/10/2019 12:00,0.875,0.875,0
09/10/2019 12:00,09/10/2019 13:00,0.844,0.844,0
09/10/2019 13:00,09/10/2019 14:00,0.81,0.81,0
09/10/2019 14:00,09/10/2019 15:00,0.786,0.786,0
09/10/2019 15:00,09/10/2019 16:00,0.784,0.784,0
09/10/2019 16:00,09/10/2019 17:00,0.822,0.822,0
09/10/2019 17:00,09/10/2019 18:00,0.892,0.892,0
09/10/2019 18:00,09/10/2019 19:00,0.905,0.905,0
09/10/2019 19:00,09/10/2019 20:00,0.858,0.858,0
09/10/2019 20:00,09/10/2019 21:00,0.824,0.824,0
09/10/2019 21:00,09/10/2019 22:00,0.835,0.835,0
09/10/2019 22:00,09/10/2019 23:00,0.849,0.849,0
09/10/2019 23:00,10/10/2019 00:00,0.845,0.845,0
10/10/2019 00:00,10/10/2019 01:00,0.864,0.864,0
10/10/2019 01:00,10/10/2019 02:00,0.875,0.875,0
10/10/2019 02:00,10/10/2019 03:00,0.875,0.875,0
10/10/2019 03:00,10/10/2019 04:00,0.868,0.868,0
10/10/2019 04:00,10/10/2019 05:00,0.865,0.865,0
10/10/2019 05:00,10/10/2019 06:00,0.879,0.879,0
10/10/2019 06:00,10/10/2019 07:00,0.912,0.912,0
10/10/2019 07:00,10/10/2019 08:00,0.931,0.931,0
10/10/2019 08:00,10/10/2019 09:00,0.93,0.93,0
10/10/2019 09:00,10/10/2019 10:00,0.907,0.907,0
10/10/2019 10:00,10/10/2019 11:00,0.87,0.87,0
10/10/2019 11:00,10/10/2019 12:00,0.834,0.834,0
10/10/2019 12:00,10/10/2019 13:00,0.798,0.798,0
10/10/2019 13:00,10/10/2019 14:00,0.761,0.761,0
10/10/2019 14:00,10/10/2019 15:00,0.733,0.733,0
10/10/2019 15:00,10/10/2019 16:00,0.727,0.727,0
10/10/2019 16:00,10/10/2019 17:00,0.758,0.758,0
10/10/2019 17:00,10/10/2019 18:00,0.818,0.818,0
10/10/2019 18:00,10/10/2019 19:00,0.826,0.826,0
10/10/2019 19:00,10/10/2019 20:00,0.779,0.779,0
10/10/2019 20:00,10/10/2019 21:00,0.745,0.745,0
10/10/2019 21:00,10/10/2019 22:00,0.753,0.753,0
10/10/2019 22:00,10/10/2019 23:00,0.762,0.762,0
10/10/2019 23:00,11/10/2019 00:00,0.756,0.756,0
11/10/2019 00:00,11/10/2019 01:00,0.771,0.771,0
11/10/2019 01:00,11/10/2019 02:00,0.778,0.778,0
11/10/2019 02:00,11/10/2019 03:00,0.776,0.776,0
11/10/2019 03:00,11/10/2019 04:00,0.768,0.768,0
11/10/2019 04:00,11/10/2019 05:00,0.764,0.764,0
11/10/2019 05:00,11/10/2019 06:00,0.776,0.776,0
11/10/2019 06:00,11/10/2019 07:00,0.804,0.804,0
11/10/2019 07:00,11/10/2019 08:00,0.819,0.819,0
11/10/2019 08:00,11/10/2019 09:00,0.818,0.818,0
11/10/2019 09:00,11/10/2019 10:00,0.798,0.798,0
11/10/2019 10:00,11/10/2019 11:00,0.765,0.765,0
11/10/2019 11:00,11/10/2019 12:00,0.733,0.733,0
11/10/2019 12:00,11/10/2019 13:00,0.702,0.702,0
11/10/2019 13:00,11/10/2019 14:00,0.67,0.67,0
11/10/2019 14:00,11/10/2019 15:00,0.646,0.646,0
11/10/2019 15:00,11/10/2019 16:00,0.642,0.642,0
11/10/2019 16:00,11/10/2019 17:00,0.671,0.671,0
11/10/2019 17:00,11/10/2019 18:00,0.725,0.725,0
11/10/2019 18:00,11/10/2019 19:00,0.733,0.733,0
11/10/2019 19:00,11/10/2019 20:00,0.694,0.694,0
11/10/2019 20:00,11/10/2019 21:00,0.666,0.666,0
11/10/2019 21:00,11/10/2019 22:00,0.676,0.676,0
11/10/2019 22:00,11/10/2019 23:00,0.687,0.687,0
11/10/2019 23:00,12/10/2019 00:00,0.685,0.685,0
12/10/2019 00:00,12/10/2019 01:00,0.703,0.703,0
12/10/2019 01:00,12/10/2019 02:00,0.715,0.715,0
12/10/2019 02:00,12/10/2019 03:00,0.718,0.718,0
12/10/2019 03:00,12/10/2019 04:00,0.717,0.717,0
12/10/2019 04:00,12/10/2019 05:00,0.72,0.72,0
12/10/2019 05:00,12/10/2019 06:00,0.738,0.738,0
12/10/2019 06:00,12/10/2019 07:00,0.772,0.772,0
12/10/2019 07:00,12/10/2019 08:00,0.797,0.797,0
12/10/2019 08:00,12/10/2019 09:00,0.805,0.805,0
12/10/2019 09:00,12/10/2019 10:00,0.796,0.796,0
12/10/2019 10:00,12/10/2019 11:00,0.774,0.774,0
12/10/2019 11:00,12/10/2019 12:00,0.753,0.753,0
12/10/2019 12:00,12/10/2019 13:00,0.733,0.733,0
12/10/2019 13:00,12/10/2019 14:00,0.711,0.711,0
12/10/2019 14:00,12/10/2019 15:00,0.698,0.698,0
12/10/2019 15:00,12/10/2019 16:00,0.706,0.706,0
12/10/2019 16:00,12/10/2019 17:00,0.751,0.751,0
12/10/2019 17:00,12/10/2019 18:00,0.827,0.827,0
12/10/2019 18:00,12/10/2019 19:00,0.852,0.852,0
12/10/2019 19:00,12/10/2019 20:00,0.821,0.821,0
12/10/2019 20:00,12/10/2019 21:00,0.803,0.803,0
12/10/2019 21:00,12/10/2019 22:00,0.829,0.829,0
12/10/2019 22:00,12/10/2019 23:00,0.857,0.857,0
12/10/2019 23:00,13/10/2019 00:00,0.869,0.869,0
13/10/2019 00:00,13/10/2019 01:00,0.906,0.906,0
13/10/2019 01:00,13/10/2019 02:00,0.934,0.934,0
13/10/2019 02:00,13/10/2019 03:00,0.952,0.952,0
13/10/2019 03:00,13/10/2019 04:00,0.961,0.961,0
13/10/2019 04:00,13/10/2019 05:00,0.976,0.976,0
13/10/2019 05:00,13/10/2019 06:00,1.01,1.01,0
13/10/2019 06:00,13/10/2019 07:00,1.067,1.067,0
13/10/2019 07:00,13/10/2019 08:00,1.108,1.108,0
13/10/2019 08:00,13/10/2019 09:00,1.126,1.126,0
13/10/2019 09:00,13/10/2019 10:00,1.116,1.116,0
13/10/2019 10:00,13/10/2019 11:00,1.088,1.088,0
13/10/2019 11:00,13/10/2019 12:00,1.059,1.059,0
13/10/2019 12:00,13/10/2019 13:00,1.029,1.029,0
13/10/2019 13:00,13/10/2019 14:00,0.994,0.994,0
13/10/2019 14:00,13/10/2019 15:00,0.971,0.971,0
13/10/2019 15:00,13/10/2019 16:00,0.975,0.975,0
13/10/2019 16:00,13/10/2019 17:00,1.028,1.028,0
13/10/2019 17:00,13/10/2019 18:00,1.122,1.122,0
13/10/2019 18:00,13/10/2019 19:00,1.144,1.144,0
13/10/2019 19:00,13/10/2019 20:00,1.09,1.09,0
13/10/2019 20:00,13/10/2019 21:00,1.053,1.053,0
13/10/2019 21:00,13/10/2019 22:00,1.072,1.072,0
13/10/2019 22:00,13/10/2019 23:00,1.094,1.094,0
13/10/2019 23:00,14/10/2019 00:00,1.094,1.094,0
14/10/2019 00:00,14/10/2019 01:00,1.123,1.123,0
14/10/2019 01:00,14/10/2019 02:00,1.142,1.142,0
14/10/2019 02:00,14/10/2019 03:00,1.146,1.146,0
14/10/2019 03:00,14/10/2019 04:00,1.14,1.14,0
14/10/2019 04:00,14/10/2019 05:00,1.14,1.14,0
14/10/2019 05:00,14/10/2019 06:00,1.163,1.163,0
14/10/2019 06:00,14/10/2019 07:00,1.21,1.21,0
14/10/2019 07:00,14/10/2019 08:00,1.238,1.238,0
14/10/2019 08:00,14/10/2019 09:00,1.24,1.24,0
14/10/2019 09:00,14/10/2019 10:00,1.213,1.213,0
14/10/2019 10:00,14/10/2019 11:00,1.166,1.166,0
14/10/2019 11:00,14/10/2019 12:00,1.12,1.12,0
14/10/2019 12:00,14/10/2019 13:00,1.075,1.075,0
14/10/2019 13:00,14/10/2019 14:00,1.026,1.026,0
14/10/2019 14:00,14/10/2019 15:00,0.991,0.991,0
14/10/2019 15:00,14/10/2019 16:00,0.984,0.984,0
14/10/2019 16:00,14/10/2019 17:00,1.028,1.028,0
14/10/2019 17:00,14/10/2019 18:00,1.111,1.111,0
14/10/2019 18:00,14/10/2019 19:00,1.123,1.123,0
14/10/2019 19:00,14/10/2019 20:00,1.06,1.06,0
14/10/2019 20:00,14/10/2019 21:00,1.016,1.016,0
14/10/2019 21:00,14/10/2019 22:00,1.027,1.027,0
14/10/2019 22:00,14/10/2019 23:00,1.041,1.041,0
14/10/2019 23:00,15/10/2019 00:00,1.034,1.034,0
15/10/2019 00:00,15/10/2019 01:00,1.056,1.056,0
15/10/2019 01:00,15/10/2019 02:00,1.068,1.068,0
15/10/2019 02:00,15/10/2019 03:00,1.067,1.067,0
15/10/2019 03:00,15/10/2019 04:00,1.058,1.058,0
15/10/2019 04:00,15/10/2019 05:00,1.055,1.055,0
15/10/2019 05:00,15/10/2019 06:00,1.073,1.073,0
15/10/2019 06:00,15/10/2019 07:00,1.114,1.114,0
15/10/2019 07:00,15/10/2019 08:00,1.139,1.139,0
15/10/2019 08:00,15/10/2019 09:00,1.14,1.14,0
15/10/2019 09:00,15/10/2019 10:00,1.114,1.114,0
15/10/2019 10:00,15/10/2019 11:00,1.072,1.072,0
15/10/2019 11:00,15/10/2019 12:00,1.032,1.032,0
15/10/2019 12:00,15/10/2019 13:00,0.992,0.992,0
15/10/2019 13:00,15/10/2019 14:00,0.95,0.95,0
15/10/2019 14:00,15/10/2019 15:00,0.92,0.92,0
15/10/2019 15:00,15/10/2019 16:00,0.918,0.918,0
15/10/2019 16:00,15/10/2019 17:00,0.963,0.963,0
15/10/2019 17:00,15/10/2019 18:00,1.047,1.047,0
15/10/2019 18:00,15/10/2019 19:00,1.064,1.064,0
15/10/2019 19:00,15/10/2019 20:00,1.011,1.011,0
15/10/2019 20:00,15/10/2019 21:00,0.975,0.975,0
15/10/2019 21:00,15/10/2019 22:00,0.992,0.992,0
15/10/2019 22:00,15/10/2019 23:00,1.013,1.013,0
15/10/2019 23:00,16/10/2019 00:00,1.013,1.013,0
16/10/2019 00:00,16/10/2019 01:00,1.042,1.042,0
16/10/2019 01:00,16/10/2019 02:00,1.061,1.061,0
16/10/2019 02:00,16/10/2019 03:00,1.068,1.068,0
16/10/2019 03:00,16/10/2019 04:00,1.066,1.066,0
16/10/2019 04:00,16/10/2019 05:00,1.07,1.07,0
16/10/2019 05:00,16/10/2019 06:00,1.095,1.095,0
16/10/2019 06:00,16/10/2019 07:00,1.144,1.144,0
16/10/2019 07:00,16/10/2019 08:00,1.176,1.176,0
16/10/2019 08:00,16/10/2019 09:00,1.184,1.184,0
16/10/2019 09:00,16/10/2019 10:00,1.164,1.164,0
16/10/2019 10:00,16/10/2019 11:00,1.124,1.124,0
16/10/2019 11:00,16/10/2019 12:00,1.086,1.086,0
16/10/2019 12:00,16/10/2019 13:00,1.047,1.047,0
16/10/2019 13:00,16/10/2019 14:00,1.006,1.006,0
16/10/2019 14:00,16/10/2019 15:00,0.976,0.976,0
16/10/2019 15:00,16/10/2019 16:00,0.975,0.975,0
16/10/2019 16:00,16/10/2019 17:00,1.024,1.024,0
16/10/2019 17:00,16/10/2019 18:00,1.112,1.112,0
16/10/2019 18:00,16/10/2019 19:00,1.13,1.13,0
16/10/2019 19:00,16/10/2019 20:00,1.073,1.073,0
16/10/2019 20:00,16/10/2019 21:00,1.033,1.033,0
16/10/2019 21:00,16/10/2019 22:00,1.05,1.05,0
16/10/2019 22:00,16/10/2019 23:00,1.069,1.069,0
16/10/2019 23:00,17/10/2019 00:00,1.068,1.068,0
17/10/2019 00:00,17/10/2019 01:00,1.095,1.095,0
17/10/2019 01:00,17/10/2019 02:00,1.113,1.113,0
17/10/2019 02:00,17/10/2019 03:00,1.117,1.117,0
17/10/2019 03:00,17/10/2019 04:00,1.112,1.112,0
17/10/2019 04:00,17/10/2019 05:00,1.114,1.114,0
17/10/2019 05:00,17/10/2019 06:00,1.137,1.137,0
17/10/2019 06:00,17/10/2019 07:00,1.185,1.185,0
17/10/2019 07:00,17/10/2019 08:00,1.216,1.216,0
17/10/2019 08:00,17/10/2019 09:00,1.221,1.221,0
17/10/2019 09:00,17/10/2019 10:00,1.198,1.198,0
17/10/2019 10:00,17/10/2019 11:00,1.156,1.156,0
17/10/2019 11:00,17/10/2019 12:00,1.115,1.115,0
17/10/2019 12:00,17/10/2019 13:00,1.074,1.074,0
17/10/2019 13:00,17/10/2019 14:00,1.031,1.031,0
17/10/2019 14:00,17/10/2019 15:00,1.001,1.001,0
17/10/2019 15:00,17/10/2019 16:00,1,1,0
17/10/2019 16:00,17/10/2019 17:00,1.05,1.05,0
17/10/2019 17:00,17/10/2019 18:00,1.142,1.142,0
17/10/2019 18:00,17/10/2019 19:00,1.162,1.162,0
17/10/2019 19:00,17/10/2019 20:00,1.105,1.105,0
17/10/2019 20:00,17/10/2019 21:00,1.066,1.066,0
17/10/2019 21:00,17/10/2019 22:00,1.085,1.085,0
17/10/2019 22:00,17/10/2019 23:00,1.108,1.108,0
17/10/2019 23:00,18/10/2019 00:00,1.109,1.109,0
18/10/2019 00:00,18/10/2019 01:00,1.141,1.141,0
18/10/2019 01:00,18/10/2019 02:00,1.163,1.163,0
18/10/2019 02:00,18/10/2019 03:00,1.17,1.17,0
18/10/2019 03:00,18/10/2019 04:00,1.169,1.169,0
18/10/2019 04:00,18/10/2019 05:00,1.173,1.173,0
18/10/2019 05:00,18/10/2019 06:00,1.202,1.202,0
18/10/2019 06:00,18/10/2019 07:00,1.257,1.257,0
18/10/2019 07:00,18/10/2019 08:00,1.294,1.294,0
18/10/2019 08:00,18/10/2019 09:00,1.303,1.303,0
18/10/2019 09:00,18/10/2019 10:00,1.283,1.283,0
18/10/2019 10:00,18/10/2019 11:00,1.241,1.241,0
18/10/2019 11:00,18/10/2019 12:00,1.201,1.201,0
18/10/2019 12:00,18/10/2019 13:00,1.161,1.161,0
18/10/2019 13:00,18/10/2019 14:00,1.117,1.117,0
18/10/2019 14:00,18/10/2019 15:00,1.088,1.088,0
18/10/2019 15:00,18/10/2019 16:00,1.09,1.09,0
18/10/2019 16:00,18/10/2019 17:00,1.148,1.148,0
18/10/2019 17:00,18/10/2019 18:00,1.251,1.251,0
18/10/2019 18:00,18/10/2019 19:00,1.275,1.275,0
18/10/2019 19:00,18/10/2019 20:00,1.215,1.215,0
18/10/2019 20:00,18/10/2019 21:00,1.175,1.175,0
18/10/2019 21:00,18/10/2019 22:00,1.199,1.199,0
18/10/2019 22:00,18/10/2019 23:00,1.227,1.227,0
18/10/2019 23:00,19/10/2019 00:00,1.229,1.229,0
19/10/2019 00:00,19/10/2019 01:00,1.267,1.267,0
19/10/2019 01:00,19/10/2019 02:00,1.293,1.293,0
19/10/2019 02:00,19/10/2019 03:00,1.303,1.303,0
19/10/2019 03:00,19/10/2019 04:00,1.303,1.303,0
19/10/2019 04:00,19/10/2019 05:00,1.31,1.31,0
19/10/2019 05:00,19/10/2019 06:00,1.343,1.343,0
19/10/2019 06:00,19/10/2019 07:00,1.405,1.405,0
19/10/2019 07:00,19/10/2019 08:00,1.447,1.447,0
19/10/2019 08:00,19/10/2019 09:00,1.459,1.459,0
19/10/2019 09:00,19/10/2019 10:00,1.437,1.437,0
19/10/2019 10:00,19/10/2019 11:00,1.391,1.391,0
19/10/2019 11:00,19/10/2019 12:00,1.346,1.346,0
19/10/2019 12:00,19/10/2019 13:00,1.301,1.301,0
19/10/2019 13:00,19/10/2019 14:00,1.252,1.252,0
19/10/2019 14:00,19/10/2019 15:00,1.218,1.218,0
19/10/2019 15:00,19/10/2019 16:00,1.22,1.22,0
19/10/2019 16:00,19/10/2019 17:00,1.285,1.285,0
19/10/2019 17:00,19/10/2019 18:00,1.399,1.399,0
19/10/2019 18:00,19/10/2019 19:00,1.426,1.426,0
19/10/2019 19:00,19/10/2019 20:00,1.358,1.358,0
19/10/2019 20:00,19/10/2019 21:00,1.311,1.311,0
19/10/2019 21:00,19/10/2019 22:00,1.336,1.336,0
19/10/2019 22:00,19/10/2019 23:00,1.365,1.365,0
19/10/2019 23:00,20/10/2019 00:00,1.366,1.366,0
20/10/2019 00:00,20/10/2019 01:00,1.405,1.405,0
20/10/2019 01:00,20/10/2019 02:00,1.431,1.431,0
20/10/2019 02:00,20/10/2019 03:00,1.44,1.44,0
20/10/2019 03:00,20/10/2019 04:00,1.437,1.437,0
20/10/2019 04:00,20/10/2019 05:00,1.441,1.441,0
20/10/2019 05:00,20/10/2019 06:00,1.474,1.474,0
20/10/2019 06:00,20/10/2019 07:00,1.539,1.539,0
20/10/2019 07:00,20/10/2019 08:00,1.58,1.58,0
20/10/2019 08:00,20/10/2019 09:00,1.588,1.588,0
20/10/2019 09:00,20/10/2019 10:00,1.559,1.559,0
20/10/2019 10:00,20/10/2019 11:00,1.504,1.504,0
20/10/2019 11:00,20/10/2019 12:00,1.451,1.451,0
20/10/2019 12:00,20/10/2019 13:00,1.397,1.397,0
20/10/2019 13:00,20/10/2019 14:00,1.339,1.339,0
20/10/2019 14:00,20/10/2019 15:00,1.298,1.298,0
20/10/2019 15:00,20/10/2019 16:00,1.294,1.294,0
20/10/2019 16:00,20/10/2019 17:00,1.357,1.357,0
20/10/2019 17:00,20/10/2019 18:00,1.472,1.472,0
20/10/2019 18:00,20/10/2019 19:00,1.493,1.493,0
20/10/2019 19:00,20/10/2019 20:00,1.415,1.415,0
20/10/2019 20:00,20/10/2019 21:00,1.361,1.361,0
20/10/2019 21:00,20/10/2019 22:00,1.381,1.381,0
20/10/2019 22:00,20/10/2019 23:00,1.405,1.405,0
20/10/2019 23:00,21/10/2019 00:00,1.401,1.401,0
21/10/2019 00:00,21/10/2019 01:00,1.435,1.435,0
21/10/2019 01:00,21/10/2019 02:00,1.457,1.457,0
21/10/2019 02:00,21/10/2019 03:00,1.46,1.46,0
21/10/2019 03:00,21/10/2019 04:00,1.452,1.452,0
21/10/2019 04:00,21/10/2019 05:00,1.452,1.452,0
21/10/2019 05:00,21/10/2019 06:00,1.481,1.481,0
21/10/2019 06:00,21/10/2019 07:00,1.543,1.543,0
21/10/2019 07:00,21/10/2019 08:00,1.582,1.582,0
21/10/2019 08:00,21/10/2019 09:00,1.587,1.587,0
21/10/2019 09:00,21/10/2019 10:00,1.556,1.556,0
21/10/2019 10:00,21/10/2019 11:00,1.501,1.501,0
21/10/2019 11:00,21/10/2019 12:00,1.447,1.447,0
21/10/2019 12:00,21/10/2019 13:00,1.394,1.394,0
21/10/2019 13:00,21/10/2019 14:00,1.338,1.338,0
21/10/2019 14:00,21/10/2019 15:00,1.299,1.299,0
21/10/2019 15:00,21/10/2019 16:00,1.298,1.298,0
21/10/2019 16:00,21/10/2019 17:00,1.363,1.363,0
21/10/2019 17:00,21/10/2019 18:00,1.483,1.483,0
21/10/2019 18:00,21/10/2019 19:00,1.508,1.508,0
21/10/2019 19:00,21/10/2019 20:00,1.434,1.434,0
21/10/2019 20:00,21/10/2019 21:00,1.384,1.384,0
21/10/2019 21:00,21/10/2019 22:00,1.409,1.409,0
21/10/2019 22:00,21/10/2019 23:00,1.438,1.438,0
21/10/2019 23:00,22/10/2019 00:00,1.438,1.438,0
22/10/2019 00:00,22/10/2019 01:00,1.478,1.478,0
22/10/2019 01:00,22/10/2019 02:00,1.505,1.505,0
22/10/2019 02:00,22/10/2019 03:00,1.513,1.513,0
